Teff log(g) a1 a2 a3 a4 I1
5300.0 5.5 1.59012 -3.12655 3.70772 -1.1197 2136790000.0
5400.0 5.5 1.56582 -3.15596 3.9037 -1.26883 2718290000.0
5500.0 5.5 1.55573 -3.18756 4.05711 -1.38202 2049680000.0
5600.0 5.5 1.48945 -3.07486 4.05897 -1.44305 1235370000.0
5700.0 5.5 1.39443 -2.84473 3.89973 -1.43327 869901000.0
5800.0 5.5 1.32506 -2.66522 3.78074 -1.4358 621476000.0
5900.0 5.5 1.27062 -2.51839 3.66351 -1.4202 476774000.0
6000.0 5.5 1.19309 -2.26412 3.41874 -1.36517 354699000.0
6100.0 5.5 1.16067 -2.12586 3.27495 -1.33325 289705000.0
6200.0 5.5 0.97383 -1.50397 2.58251 -1.09824 250769000.0
6300.0 5.5 0.90048 -1.20307 2.20858 -0.96362 221920000.0
6400.0 5.5 0.89608 -1.10049 2.07577 -0.93395 182897000.0
6500.0 5.5 0.8929 -1.01974 1.95891 -0.89751 166058000.0
6600.0 5.5 0.88883 -0.8955 1.75476 -0.81849 131685000.0
6700.0 5.5 0.91288 -0.8616 1.65193 -0.77464 105805000.0
6800.0 5.5 0.90243 -0.72998 1.42532 -0.67488 81895000.0
6900.0 5.5 0.98325 -0.87427 1.53104 -0.71251 61847800.0
7000.0 5.5 1.0622 -0.99807 1.58725 -0.72 44178500.0
7200.0 5.5 1.26642 -1.40254 1.8754 -0.79583 23579900.0
7400.0 5.5 1.42513 -1.71143 2.06849 -0.83445 15199800.0
7600.0 5.5 1.56958 -2.01703 2.27111 -0.87508 12168400.0
7800.0 5.5 1.70731 -2.33971 2.5219 -0.94291 11359800.0
8000.0 5.5 1.83818 -2.61171 2.6664 -0.96289 11429100.0
8200.0 5.5 1.9526 -2.90779 2.92668 -1.04474 12311200.0
8400.0 5.5 2.05575 -3.1923 3.19504 -1.13338 13470000.0
8600.0 5.5 1.92523 -2.92793 2.89879 -1.00955 15741600.0
8800.0 5.5 1.88214 -2.85141 2.79496 -0.96527 18400200.0
9000.0 5.5 1.90442 -2.92407 2.84911 -0.98265 19941000.0
9200.0 5.5 1.92794 -2.98592 2.87996 -0.98677 16118400.0
9400.0 5.5 1.97195 -3.09155 2.9588 -1.00771 16150000.0
9600.0 5.5 2.01351 -3.19773 3.05505 -1.03998 17611500.0
9800.0 5.5 2.04106 -3.27053 3.1234 -1.06533 18990600.0
10000.0 5.5 2.07082 -3.32591 3.16663 -1.07966 20583500.0
10200.0 5.5 2.11535 -3.40472 3.22714 -1.09851 22046700.0
10400.0 5.5 2.14582 -3.44837 3.25227 -1.10421 23632000.0
10600.0 5.5 2.17982 -3.50385 3.29288 -1.11619 25738500.0
10800.0 5.5 2.21264 -3.55856 3.33561 -1.12959 27668500.0
11000.0 5.5 2.24785 -3.61895 3.38527 -1.14585 28946500.0
11200.0 5.5 2.24716 -3.60244 3.36394 -1.13816 31677300.0
11400.0 5.5 2.25926 -3.60361 3.36183 -1.1379 33844200.0
11600.0 5.5 2.28871 -3.66219 3.40762 -1.1526 32821800.0
11800.0 5.5 2.30641 -3.67731 3.41918 -1.15736 33894500.0
12000.0 5.5 2.30237 -3.65765 3.39509 -1.14913 35458700.0
2300.0 6.0 -0.06787 1.72692 -1.03583 0.3284 24.4062
2400.0 6.0 -0.04474 1.86301 -1.55513 0.70122 28.6098
2500.0 6.0 0.40831 0.22496 0.37519 0.01122 37.9222
2600.0 6.0 0.1346 0.60733 0.20993 0.04792 57.0837
2700.0 6.0 0.32542 0.28285 0.52909 -0.10903 115.345
2900.0 6.0 0.72679 -0.43757 1.1321 -0.37879 8680.2
3100.0 6.0 0.84959 -0.35263 0.89829 -0.36593 1921790.0
3200.0 6.0 0.9665 -0.42479 0.81794 -0.33224 12096400.0
3300.0 6.0 1.12967 -0.66238 0.92285 -0.36029 51294700.0
3400.0 6.0 1.28141 -0.9332 1.09263 -0.41121 131529000.0
3500.0 6.0 1.37653 -1.11223 1.20211 -0.44206 241591000.0
3600.0 6.0 1.43577 -1.24759 1.29765 -0.471 375593000.0
3700.0 6.0 1.44122 -1.27671 1.31095 -0.47336 524205000.0
3800.0 6.0 1.41356 -1.24849 1.28557 -0.464 689503000.0
3900.0 6.0 1.3856 -1.24391 1.30382 -0.47287 871021000.0
4000.0 6.0 1.3875 -1.34644 1.4416 -0.5245 1091080000.0
4100.0 6.0 1.37399 -1.39723 1.53977 -0.56262 1322850000.0
4200.0 6.0 1.38316 -1.49401 1.67271 -0.60727 1593740000.0
4300.0 6.0 1.40604 -1.62723 1.83901 -0.65838 1907880000.0
4400.0 6.0 1.34053 -1.58766 1.87511 -0.66462 2184370000.0
4500.0 6.0 1.34948 -1.70543 2.0062 -0.6832 2602070000.0
4600.0 6.0 1.34174 -1.77536 2.07172 -0.66294 3014960000.0
4700.0 6.0 1.30258 -1.81347 2.11851 -0.62656 3449550000.0
4800.0 6.0 1.33117 -2.03632 2.31626 -0.63726 4457640000.0
4900.0 6.0 1.34994 -2.11154 2.35113 -0.59222 5005640000.0
5100.0 6.0 1.49436 -2.59917 2.87508 -0.76727 2046540000.0
5200.0 6.0 1.47936 -2.6348 2.98712 -0.82598 2845850000.0
5300.0 6.0 1.46521 -2.70328 3.16539 -0.92511 3598610000.0
5400.0 6.0 1.46208 -2.78748 3.36891 -1.04177 4290260000.0
5500.0 6.0 1.44745 -2.83557 3.53887 -1.15175 4130140000.0
5600.0 6.0 1.42062 -2.8378 3.66008 -1.24836 3112980000.0
5700.0 6.0 1.36355 -2.74173 3.66327 -1.2994 2303880000.0
5800.0 6.0 1.29101 -2.58146 3.57735 -1.3123 1715230000.0
5900.0 6.0 1.22667 -2.43007 3.48831 -1.32129 1264350000.0
6000.0 6.0 1.18951 -2.33037 3.41924 -1.32095 1068440000.0
6100.0 6.0 1.01955 -1.80658 2.88527 -1.16268 850578000.0
6200.0 6.0 0.94379 -1.53025 2.58267 -1.07197 713049000.0
6300.0 6.0 0.88705 -1.31978 2.3588 -1.01025 597503000.0
6400.0 6.0 0.83246 -1.1065 2.12079 -0.93946 509435000.0
6500.0 6.0 0.8142 -0.99834 1.99233 -0.90718 439206000.0
6600.0 6.0 0.79417 -0.87171 1.8378 -0.86487 369546000.0
6700.0 6.0 0.77593 -0.73743 1.65065 -0.79914 295959000.0
6800.0 6.0 0.75118 -0.57746 1.42016 -0.71033 237267000.0
6900.0 6.0 0.74759 -0.47775 1.2476 -0.63871 174248000.0
7000.0 6.0 0.75777 -0.4189 1.11562 -0.57932 125871000.0
7200.0 6.0 0.89782 -0.66735 1.27219 -0.62287 60192200.0
7400.0 6.0 0.99853 -0.82611 1.30928 -0.60338 33254700.0
7600.0 6.0 1.17012 -1.23684 1.66973 -0.72023 22148100.0
7800.0 6.0 1.33266 -1.64085 2.02074 -0.82772 18032100.0
8000.0 6.0 1.46993 -1.98947 2.31126 -0.90917 17075100.0
8200.0 6.0 1.5421 -2.15678 2.40403 -0.9153 17619600.0
8400.0 6.0 1.60705 -2.33188 2.52746 -0.94014 18905600.0
8600.0 6.0 1.66957 -2.51157 2.67453 -0.98152 21012600.0
8800.0 6.0 1.71889 -2.65447 2.783 -1.00935 24195500.0
9000.0 6.0 1.74881 -2.7418 2.83481 -1.01775 27281900.0
9200.0 6.0 1.63517 -2.48303 2.53554 -0.89921 29858300.0
9400.0 6.0 1.63212 -2.46476 2.46748 -0.86581 25054700.0
9600.0 6.0 1.67342 -2.56926 2.54233 -0.88275 23447700.0
9800.0 6.0 1.70547 -2.6505 2.60636 -0.90235 24945000.0
10000.0 6.0 1.73619 -2.72493 2.66794 -0.92212 26699100.0
10200.0 6.0 1.75799 -2.77392 2.70742 -0.93564 28563000.0
10400.0 6.0 1.7717 -2.79395 2.71483 -0.93738 30669900.0
10600.0 6.0 1.78835 -2.81188 2.7163 -0.93525 32758900.0
10800.0 6.0 1.8009 -2.81978 2.70892 -0.92999 35305200.0
11000.0 6.0 1.80637 -2.81336 2.69023 -0.92121 38008500.0
11200.0 6.0 1.80853 -2.79078 2.66069 -0.90965 40329000.0
11400.0 6.0 1.80034 -2.75854 2.62353 -0.8961 43134300.0
11600.0 6.0 1.79 -2.72253 2.58416 -0.88222 45087100.0
11800.0 6.0 1.7656 -2.65873 2.52055 -0.8605 48575300.0
12000.0 6.0 1.75732 -2.6307 2.49091 -0.85081 49141300.0
