Teff log(g) a1 a2 a3 a4 I1
5500.0 5.5 1.34185 -1.98723 2.23362 -0.84537 1357750.0
5600.0 5.5 1.30552 -1.91698 2.16772 -0.82651 874632.0
5700.0 5.5 1.28532 -1.87668 2.12648 -0.81493 737244.0
5800.0 5.5 1.268 -1.8427 2.09043 -0.80453 648184.0
5900.0 5.5 1.25865 -1.8347 2.08712 -0.80631 604757.0
6000.0 5.5 1.23718 -1.79194 2.03894 -0.791 611185.0
6100.0 5.5 1.23221 -1.78557 2.02806 -0.78808 645965.0
6200.0 5.5 1.19071 -1.65573 1.88309 -0.74044 695356.0
6300.0 5.5 1.17015 -1.59202 1.79864 -0.70797 760736.0
6400.0 5.5 1.16847 -1.59122 1.78898 -0.70455 888125.0
6500.0 5.5 1.16679 -1.59246 1.78678 -0.70413 984537.0
6600.0 5.5 1.16757 -1.599 1.78568 -0.70326 1166590.0
6700.0 5.5 1.17019 -1.61107 1.79343 -0.70611 1340280.0
6800.0 5.5 1.17076 -1.61758 1.79502 -0.70638 1527120.0
6900.0 5.5 1.17801 -1.64098 1.81524 -0.71381 1708040.0
7000.0 5.5 1.18899 -1.67154 1.84094 -0.7228 1904800.0
7200.0 5.5 1.19838 -1.69756 1.8503 -0.72266 2218330.0
7400.0 5.5 1.20791 -1.72204 1.85701 -0.72147 2454790.0
7600.0 5.5 1.23366 -1.78983 1.90882 -0.73653 2648010.0
7800.0 5.5 1.24465 -1.81096 1.89943 -0.72438 2823140.0
8000.0 5.5 1.25033 -1.79539 1.79941 -0.66524 2981740.0
8200.0 5.5 1.28766 -1.87951 1.85643 -0.67866 3130620.0
8400.0 5.5 1.32719 -1.96701 1.91432 -0.6896 3248460.0
8600.0 5.5 1.25293 -1.80669 1.72803 -0.60974 3358460.0
8800.0 5.5 1.23778 -1.77628 1.67344 -0.58441 3470140.0
9000.0 5.5 1.26284 -1.83999 1.71363 -0.59333 3557980.0
9200.0 5.5 1.29546 -1.92734 1.78159 -0.61301 3486940.0
9400.0 5.5 1.33342 -2.02382 1.8616 -0.63754 3415300.0
9600.0 5.5 1.3543 -2.0804 1.90675 -0.65075 3564950.0
9800.0 5.5 1.3795 -2.15288 1.97194 -0.67193 3671940.0
10000.0 5.5 1.41339 -2.23458 2.04443 -0.69542 3815090.0
10200.0 5.5 1.44615 -2.30939 2.11003 -0.71657 3920970.0
10400.0 5.5 1.48253 -2.38974 2.18153 -0.74003 4040130.0
10600.0 5.5 1.50617 -2.43979 2.22466 -0.75392 4234820.0
10800.0 5.5 1.52904 -2.48581 2.26377 -0.7665 4389590.0
11000.0 5.5 1.55535 -2.53717 2.30735 -0.78054 4432820.0
11200.0 5.5 1.55924 -2.53916 2.30464 -0.77877 4684940.0
11400.0 5.5 1.58244 -2.57255 2.3303 -0.78681 4843370.0
11600.0 5.5 1.59989 -2.6132 2.364 -0.79727 4535460.0
11800.0 5.5 1.60974 -2.6158 2.35956 -0.79472 4540860.0
12000.0 5.5 1.60964 -2.61132 2.35138 -0.79127 4605290.0
2300.0 6.0 1.53231 -1.51239 1.69256 -0.64123 9767.66
2400.0 6.0 1.20426 -0.70899 0.98702 -0.43757 9399.54
2500.0 6.0 0.91326 0.13279 0.09604 -0.11725 8374.43
2600.0 6.0 0.63067 0.69119 -0.32915 0.00703 5673.84
2700.0 6.0 0.82668 0.53111 -0.38461 0.05987 6550.33
2900.0 6.0 1.52328 -0.67261 0.36504 -0.12342 55599.4
3100.0 6.0 2.43322 -2.84074 2.26763 -0.74017 9365050.0
3200.0 6.0 2.73238 -3.667 3.05181 -1.00727 35014400.0
3300.0 6.0 2.93906 -4.28582 3.65269 -1.21391 76709300.0
3400.0 6.0 3.02762 -4.63566 4.01693 -1.34385 111912000.0
3500.0 6.0 2.99398 -4.66382 4.06155 -1.36057 132343000.0
3600.0 6.0 2.91798 -4.57529 3.99421 -1.33915 141229000.0
3700.0 6.0 2.78175 -4.32918 3.77408 -1.26432 142707000.0
3800.0 6.0 2.60944 -3.98871 3.46224 -1.15741 140546000.0
3900.0 6.0 2.41917 -3.59855 3.10346 -1.03436 137213000.0
4000.0 6.0 2.16381 -3.0694 2.62041 -0.86974 132594000.0
4100.0 6.0 1.97052 -2.65139 2.23513 -0.7367 128502000.0
4200.0 6.0 1.80964 -2.32826 1.96085 -0.64611 124044000.0
4300.0 6.0 1.65696 -2.03376 1.72564 -0.57024 119304000.0
4400.0 6.0 1.51887 -1.71919 1.45062 -0.47439 115969000.0
4500.0 6.0 1.38627 -1.50564 1.3222 -0.43886 107984000.0
4600.0 6.0 1.29123 -1.37653 1.28011 -0.43429 101262000.0
4700.0 6.0 1.17071 -1.17576 1.17254 -0.4102 93868300.0
4800.0 6.0 0.99517 -0.94578 1.08507 -0.40579 80989800.0
4900.0 6.0 1.12591 -1.34498 1.56748 -0.59575 78514800.0
5100.0 6.0 1.19517 -1.70472 2.02215 -0.77492 7659680.0
5200.0 6.0 1.21629 -1.75034 2.05999 -0.78899 9238510.0
5300.0 6.0 1.18246 -1.67914 1.99055 -0.76849 8985670.0
5400.0 6.0 1.16707 -1.64467 1.95349 -0.75864 5679620.0
5500.0 6.0 1.15051 -1.60718 1.91228 -0.74672 2773300.0
5600.0 6.0 1.13177 -1.56539 1.86659 -0.733 1934020.0
5700.0 6.0 1.11325 -1.52729 1.82649 -0.72158 1520030.0
5800.0 6.0 1.08792 -1.47416 1.7711 -0.70424 1279730.0
5900.0 6.0 1.06143 -1.42347 1.72086 -0.68907 1114570.0
6000.0 6.0 1.05116 -1.41102 1.71099 -0.68808 1077910.0
6100.0 6.0 0.97027 -1.1789 1.45559 -0.60026 1051200.0
6200.0 6.0 0.95059 -1.11713 1.3724 -0.56878 1081430.0
6300.0 6.0 0.94179 -1.09348 1.33873 -0.5568 1148900.0
6400.0 6.0 0.93591 -1.07891 1.31513 -0.54832 1249290.0
6500.0 6.0 0.94084 -1.10737 1.34335 -0.55963 1374450.0
6600.0 6.0 0.93791 -1.10434 1.33441 -0.55668 1546910.0
6700.0 6.0 0.93735 -1.10747 1.3325 -0.5563 1746620.0
6800.0 6.0 0.93943 -1.11787 1.33865 -0.55879 1959390.0
6900.0 6.0 0.94022 -1.1264 1.34361 -0.56083 2198210.0
7000.0 6.0 0.94356 -1.13972 1.35266 -0.56396 2440630.0
7200.0 6.0 0.94701 -1.15897 1.36345 -0.56731 2887070.0
7400.0 6.0 0.95693 -1.19257 1.38689 -0.57421 3221440.0
7600.0 6.0 0.9659 -1.22412 1.40767 -0.57945 3490140.0
7800.0 6.0 0.98089 -1.26808 1.43617 -0.58548 3725250.0
8000.0 6.0 0.99826 -1.31884 1.46841 -0.59117 3951840.0
8200.0 6.0 1.03016 -1.39658 1.52219 -0.60308 4173530.0
8400.0 6.0 1.07014 -1.49962 1.59968 -0.62186 4371950.0
8600.0 6.0 1.11018 -1.59893 1.66814 -0.63553 4528070.0
8800.0 6.0 1.14308 -1.67971 1.71529 -0.64065 4673640.0
9000.0 6.0 1.16637 -1.73515 1.73527 -0.63581 4829080.0
9200.0 6.0 1.09699 -1.57631 1.5444 -0.55659 4952550.0
9400.0 6.0 1.09263 -1.5599 1.48837 -0.52671 4923490.0
9600.0 6.0 1.12343 -1.64247 1.55232 -0.54275 4803840.0
9800.0 6.0 1.14596 -1.70529 1.60399 -0.55863 4926100.0
10000.0 6.0 1.16785 -1.7647 1.654 -0.5741 5077670.0
10200.0 6.0 1.18811 -1.81905 1.70073 -0.58885 5225850.0
10400.0 6.0 1.20521 -1.86378 1.73872 -0.60076 5394930.0
10600.0 6.0 1.22316 -1.90436 1.77175 -0.61075 5558510.0
10800.0 6.0 1.23508 -1.92871 1.78919 -0.61542 5783610.0
11000.0 6.0 1.24396 -1.9445 1.7987 -0.61749 6016790.0
11200.0 6.0 1.25694 -1.95696 1.80336 -0.61782 6176390.0
11400.0 6.0 1.25645 -1.94931 1.79072 -0.61241 6397000.0
11600.0 6.0 1.25201 -1.93182 1.76823 -0.60345 6481310.0
11800.0 6.0 1.24107 -1.90278 1.73685 -0.59196 6771070.0
12000.0 6.0 1.24104 -1.89769 1.72785 -0.58816 6641540.0
