Teff	log(g)	T_BB_us	T_BB_gs	T_BB_rs	T_BB_is	T_BB_zs
11250.0	8.25	10836.52330	11441.29667	11322.29990	11198.19596	10935.96959
11250.0	8.50	10915.15449	11400.67271	11311.96520	11222.75458	10974.62278
11250.0	8.75	10987.27357	11363.66835	11307.20745	11235.68669	11008.59327
11250.0	9.00	11055.63303	11329.09785	11285.00235	11258.67249	11039.01782
11250.0	9.25	11119.01501	11298.21495	11260.70451	11263.71253	11061.30993
11250.0	9.50	11180.21928	11269.48690	11243.42987	11269.99013	11081.49202
11500.0	6.50	10225.60739	11937.75437	11325.30185	10899.68231	10592.85139
11500.0	6.75	10281.60159	11883.68447	11341.59707	10936.04830	10622.33021
11500.0	7.00	10372.27162	11818.55482	11360.92070	11000.97889	10682.94957
11500.0	7.25	10502.49863	11775.54204	11408.51995	11096.70452	10777.79102
11500.0	7.50	10654.56155	11763.16736	11469.86894	11213.24155	10886.66833
11500.0	7.75	10797.29925	11745.31035	11527.47763	11293.38609	10983.69353
11500.0	8.00	10913.42897	11706.86122	11538.68016	11357.67822	11056.38718
11500.0	8.25	11011.65586	11665.45437	11557.40116	11405.43581	11113.95083
11500.0	8.50	11097.50872	11625.66266	11544.82468	11428.53166	11166.31364
11500.0	8.75	11176.13585	11589.58636	11547.06616	11465.80231	11206.42286
11500.0	9.00	11248.68451	11556.42669	11521.69987	11486.16479	11244.80561
11500.0	9.25	11316.22587	11527.13057	11501.07157	11497.08083	11274.55397
11500.0	9.50	11381.18042	11500.58784	11488.83966	11508.07933	11304.72704
