Teff log(g) y1 y2 y
2400.0 6.0 1.167 0.1158 1.2828
2500.0 6.0 0.7813 0.1427 0.9239999999999999
2600.0 6.0 1.0687 0.0637 1.1324
2700.0 6.0 1.7139 0.035 1.7489
2900.0 6.0 1.7682 -0.0155 1.7527
3100.0 6.0 1.7678 -0.0121 1.7557
3200.0 6.0 1.6526 -0.0049 1.6477000000000002
3300.0 6.0 1.5402 -0.0022 1.538
3400.0 6.0 1.46 0.0026 1.4626
3500.0 6.0 1.4155 0.0016 1.4171
3600.0 6.0 1.3699 0.0062 1.3760999999999999
3700.0 6.0 1.3226 0.0074 1.33
3800.0 6.0 1.2896 0.0065 1.2961
3900.0 6.0 1.2509 0.0071 1.258
4000.0 6.0 1.2284 0.0038 1.2322
4100.0 6.0 1.2177 0.0037 1.2214
4200.0 6.0 1.2048 0.0006 1.2054
4300.0 6.0 1.22 -0.0069 1.2131
4400.0 6.0 1.2202 -0.0049 1.2153
4500.0 6.0 1.2087 -0.0145 1.1942000000000002
4600.0 6.0 1.2155 -0.0134 1.2021
4700.0 6.0 1.1829 -0.0133 1.1696
4800.0 6.0 1.1276 -0.0079 1.1197
4900.0 6.0 1.0025 0.0007 1.0031999999999999
5100.0 6.0 0.9429 0.002 0.9449
5200.0 6.0 0.93 0.0024 0.9324
5300.0 6.0 0.9055 0.0078 0.9133
5400.0 6.0 0.8692 0.0094 0.8785999999999999
5500.0 6.0 0.8483 0.0135 0.8618
5600.0 6.0 0.8282 0.0087 0.8369000000000001
5700.0 6.0 0.8079 0.0086 0.8165
5800.0 6.0 0.7885 0.0086 0.7971
5900.0 6.0 0.6825 0.0295 0.712
6000.0 6.0 0.6587 -0.0075 0.6512
6100.0 6.0 0.7103 -0.0125 0.6978000000000001
6200.0 6.0 0.7068 -0.0167 0.6900999999999999
6300.0 6.0 0.7221 0.0078 0.7299
6400.0 6.0 0.6975 -0.0051 0.6924
6500.0 6.0 0.689 0.0039 0.6929
6600.0 6.0 0.6947 -0.0066 0.6880999999999999
6700.0 6.0 0.6852 -0.0064 0.6788000000000001
6800.0 6.0 0.6781 -0.0065 0.6716000000000001
6900.0 6.0 0.6741 -0.0012 0.6729
7000.0 6.0 0.6673 -0.0068 0.6605
7200.0 6.0 0.6581 -0.0071 0.651
7400.0 6.0 0.6486 -0.0081 0.6405
7600.0 6.0 0.6403 -0.0086 0.6316999999999999
7800.0 6.0 0.6328 -0.0091 0.6237
8000.0 6.0 0.6173 0.0099 0.6272
8200.0 6.0 0.5959 0.0159 0.6118
8400.0 6.0 0.579 0.0159 0.5949
8600.0 6.0 0.5571 -0.0001 0.557
8800.0 6.0 0.5296 0.0048 0.5344
9000.0 6.0 0.4926 0.0098 0.5024
9200.0 6.0 0.4033 0.0157 0.419
9400.0 6.0 0.3932 0.0081 0.4013
9600.0 6.0 0.4214 0.0115 0.4329
9800.0 6.0 0.3945 0.007 0.4015
10000.0 6.0 0.4039 0.0057 0.40959999999999996
10200.0 6.0 0.4095 0.0055 0.415
10400.0 6.0 0.4038 0.0063 0.4101
10600.0 6.0 0.3947 0.0059 0.4006
10800.0 6.0 0.3921 0.0054 0.3975
11000.0 6.0 0.4112 0.0049 0.4161
11200.0 6.0 0.4108 0.0083 0.4191
11400.0 6.0 0.3884 0.0045 0.3929
11600.0 6.0 0.3873 0.0042 0.39149999999999996
11800.0 6.0 0.3876 0.0008 0.3884
12000.0 6.0 0.3885 0.0003 0.38880000000000003
